,case,rmse,privacy,real,uniform,nclasses,uniform_original
40515,13tt_27_exponential,487.44435579869014,13,t,1,27,0
40516,13mf_27_exponential,213.6681013122766,13,m,0,27,0
40517,13mt_27_exponential,553.9577601225548,13,m,1,27,0
40518,13tfNone_27_exponential,7.54308732672902e-12,13,t,0,27,0
40519,13ff_27_exponential,1.056307933109999e-11,13,f,0,27,0
40520,13ft_27_exponential,492.0812940968189,13,f,1,27,0
40521,13tt_27_exponential,475.7235425001467,13,t,1,27,0
40522,13mf_27_exponential,207.22562749340278,13,m,0,27,0
40523,13mt_27_exponential,527.8598890804263,13,m,1,27,0
40524,13tfNone_27_exponential,1.4041032769784972e-11,13,t,0,27,0
40525,13ff_27_exponential,1.39888429534551e-11,13,f,0,27,0
40526,13ft_27_exponential,481.0435625709059,13,f,1,27,0
40527,13tt_27_exponential,494.49368044495776,13,t,1,27,0
40528,13mf_27_exponential,224.39024995207492,13,m,0,27,0
40529,13mt_27_exponential,549.178960689682,13,m,1,27,0
40530,13tfNone_27_exponential,4.512787839385255e-12,13,t,0,27,0
40531,13ff_27_exponential,6.882222758382727e-12,13,f,0,27,0
40532,13ft_27_exponential,495.69235327056344,13,f,1,27,0
40533,13tt_27_exponential,483.88935624883203,13,t,1,27,0
40534,13mf_27_exponential,229.69886682287435,13,m,0,27,0
40535,13mt_27_exponential,548.6751720685438,13,m,1,27,0
40536,13tfNone_27_exponential,5.28180401086288e-12,13,t,0,27,0
40537,13ff_27_exponential,7.779649341100484e-12,13,f,0,27,0
40538,13ft_27_exponential,504.8969291755586,13,f,1,27,0
40539,13tt_27_exponential,483.2845952438377,13,t,1,27,0
40540,13mf_27_exponential,234.2633880074234,13,m,0,27,0
40541,13mt_27_exponential,525.4037733020195,13,m,1,27,0
40542,13tfNone_27_exponential,7.583608865273136e-12,13,t,0,27,0
40543,13ff_27_exponential,3.992887953220397e-12,13,f,0,27,0
40544,13ft_27_exponential,489.2881656967692,13,f,1,27,0
40545,13tt_27_exponential,504.27661961557277,13,t,1,27,0
40546,13mf_27_exponential,213.65594223972545,13,m,0,27,0
40547,13mt_27_exponential,532.2117837064969,13,m,1,27,0
40548,13tfNone_27_exponential,8.174418030570184e-12,13,t,0,27,0
40549,13ff_27_exponential,3.9485063374876464e-12,13,f,0,27,0
40550,13ft_27_exponential,477.822142643055,13,f,1,27,0
40551,13tt_27_exponential,494.80905408046044,13,t,1,27,0
40552,13mf_27_exponential,189.280830207505,13,m,0,27,0
40553,13mt_27_exponential,557.3880052797635,13,m,1,27,0
40554,13tfNone_27_exponential,8.108636265181694e-12,13,t,0,27,0
40555,13ff_27_exponential,3.2870076755527744e-12,13,f,0,27,0
40556,13ft_27_exponential,486.16960917861667,13,f,1,27,0
40557,13tt_27_exponential,487.61348329482144,13,t,1,27,0
40558,13mf_27_exponential,230.6994671659831,13,m,0,27,0
40559,13mt_27_exponential,543.5340736846217,13,m,1,27,0
40560,14tfNone_27_uniform,18.309083595312273,14,t,0,27,1
40561,14ff_27_uniform,18.764102883246675,14,f,0,27,1
40562,14ft_27_uniform,32.88228851462714,14,f,1,27,1
40563,14tt_27_uniform,30.97497343972774,14,t,1,27,1
40564,14mf_27_uniform,18.893178984424523,14,m,0,27,1
40565,14mt_27_uniform,33.21205829704818,14,m,1,27,1
40566,14tfNone_27_uniform,16.77702842824722,14,t,0,27,1
40567,14ff_27_uniform,14.988582978784132,14,f,0,27,1
40568,14ft_27_uniform,33.30027272058444,14,f,1,27,1
40569,14tt_27_uniform,20.7248741410717,14,t,1,27,1
40570,14mf_27_uniform,21.178385146338883,14,m,0,27,1
40571,14mt_27_uniform,33.737582749745364,14,m,1,27,1
40572,14tfNone_27_uniform,21.05014320257634,14,t,0,27,1
40573,14ff_27_uniform,14.2908269665238,14,f,0,27,1
40574,14ft_27_uniform,30.331333566435315,14,f,1,27,1
40575,14tt_27_uniform,28.78792972686966,14,t,1,27,1
40576,14mf_27_uniform,16.259485760566385,14,m,0,27,1
40577,14mt_27_uniform,44.14066106418961,14,m,1,27,1
40578,14tfNone_27_uniform,17.995421804162365,14,t,0,27,1
40579,14ff_27_uniform,17.588582041847996,14,f,0,27,1
40580,14ft_27_uniform,28.658794995816553,14,f,1,27,1
40581,14tt_27_uniform,24.11981148604708,14,t,1,27,1
40582,14mf_27_uniform,18.069043577630403,14,m,0,27,1
40583,14mt_27_uniform,35.68656066707595,14,m,1,27,1
40584,14tfNone_27_uniform,16.997177295347324,14,t,0,27,1
40585,14ff_27_uniform,20.816475490428054,14,f,0,27,1
40586,14ft_27_uniform,32.94599786787767,14,f,1,27,1
40587,14tt_27_uniform,23.54717366808809,14,t,1,27,1
40588,14mf_27_uniform,17.737144591114404,14,m,0,27,1
40589,14mt_27_uniform,23.221647184452312,14,m,1,27,1
40590,14tfNone_27_uniform,22.614898940296058,14,t,0,27,1
40591,14ff_27_uniform,22.39277640527499,14,f,0,27,1
40592,14ft_27_uniform,26.584482200666383,14,f,1,27,1
40593,14tt_27_uniform,28.811845636466778,14,t,1,27,1
40594,14mf_27_uniform,20.686039824333683,14,m,0,27,1
40595,14mt_27_uniform,36.66519786792202,14,m,1,27,1
40596,14tfNone_27_uniform,21.921236749340654,14,t,0,27,1
40597,14ff_27_uniform,19.63321085803497,14,f,0,27,1
40598,14ft_27_uniform,29.10606921770986,14,f,1,27,1
40599,14tt_27_uniform,32.59554245222963,14,t,1,27,1
40600,14mf_27_uniform,17.609579631022328,14,m,0,27,1
40601,14mt_27_uniform,34.04318985509731,14,m,1,27,1
40602,14tfNone_27_uniform,21.254850510537317,14,t,0,27,1
40603,14ff_27_uniform,19.00897650006268,14,f,0,27,1
40604,14ft_27_uniform,25.439002675868633,14,f,1,27,1
40605,14tt_27_uniform,29.935645260171967,14,t,1,27,1
40606,14mf_27_uniform,14.850352296482882,14,m,0,27,1
40607,14mt_27_uniform,32.68276709989715,14,m,1,27,1
40608,14tfNone_27_uniform,17.333084300650825,14,t,0,27,1
40609,14ff_27_uniform,21.26786114193958,14,f,0,27,1
40610,14ft_27_uniform,31.38357168055556,14,f,1,27,1
40611,14tt_27_uniform,28.895130583345225,14,t,1,27,1
40612,14mf_27_uniform,22.974296849953586,14,m,0,27,1
40613,14mt_27_uniform,34.06760984889204,14,m,1,27,1
40614,14tfNone_27_uniform,22.20304588333079,14,t,0,27,1
40615,14ff_27_uniform,16.018102141480504,14,f,0,27,1
40616,14ft_27_uniform,33.405211618328465,14,f,1,27,1
40617,14tt_27_uniform,28.31275763499483,14,t,1,27,1
40618,14mf_27_uniform,14.11065842149561,14,m,0,27,1
40619,14mt_27_uniform,31.175441669129565,14,m,1,27,1
40620,14tfNone_27_exponential,1.0727033932410636e-11,14,t,0,27,0
40621,14ff_27_exponential,1.0006495505068904e-11,14,f,0,27,0
40622,14ft_27_exponential,502.42014290830343,14,f,1,27,0
40623,14tt_27_exponential,484.4346282945812,14,t,1,27,0
40624,14mf_27_exponential,214.16003743117858,14,m,0,27,0
40625,14mt_27_exponential,557.6405320302362,14,m,1,27,0
40626,14tfNone_27_exponential,2.7439096626066206e-12,14,t,0,27,0
40627,14ff_27_exponential,8.19223516265034e-12,14,f,0,27,0
40628,14ft_27_exponential,492.25399947588033,14,f,1,27,0
40629,14tt_27_exponential,513.5218268649022,14,t,1,27,0
40630,14mf_27_exponential,243.39418184861157,14,m,0,27,0
40631,14mt_27_exponential,525.0302754351013,14,m,1,27,0
40632,14tfNone_27_exponential,1.1083435886151342e-11,14,t,0,27,0
40633,14ff_27_exponential,1.1141711927986975e-11,14,f,0,27,0
40634,14ft_27_exponential,489.6679146795986,14,f,1,27,0
40635,14tt_27_exponential,462.9005390911843,14,t,1,27,0
40636,14mf_27_exponential,211.95288592812872,14,m,0,27,0
40637,14mt_27_exponential,545.6363333434315,14,m,1,27,0
40638,14tfNone_27_exponential,8.824223598670603e-12,14,t,0,27,0
40639,14ff_27_exponential,9.279966923857837e-12,14,f,0,27,0
40640,14ft_27_exponential,484.9329850608226,14,f,1,27,0
40641,14tt_27_exponential,475.64062063705205,14,t,1,27,0
40642,14mf_27_exponential,175.6661592476544,14,m,0,27,0
40643,14mt_27_exponential,530.0300993811578,14,m,1,27,0
40644,14tfNone_27_exponential,4.288495035641344e-12,14,t,0,27,0
40645,14ff_27_exponential,5.220079821288477e-12,14,f,0,27,0
40646,14ft_27_exponential,479.20654116039475,14,f,1,27,0
40647,14tt_27_exponential,486.0873264022514,14,t,1,27,0
40648,14mf_27_exponential,208.5256066661091,14,m,0,27,0
40649,14mt_27_exponential,531.9144480083221,14,m,1,27,0
40650,14tfNone_27_exponential,1.060752493638164e-11,14,t,0,27,0
40651,14ff_27_exponential,8.167797430019164e-12,14,f,0,27,0
40652,14ft_27_exponential,494.2984008581346,14,f,1,27,0
40653,14tt_27_exponential,499.09609204131135,14,t,1,27,0
40654,14mf_27_exponential,216.63496253696349,14,m,0,27,0
40655,14mt_27_exponential,554.8284130262583,14,m,1,27,0
40656,14tfNone_27_exponential,9.953737832673532e-12,14,t,0,27,0
40657,14ff_27_exponential,1.0285326613175272e-11,14,f,0,27,0
40658,14ft_27_exponential,499.9088805861414,14,f,1,27,0
40659,14tt_27_exponential,482.52046588719946,14,t,1,27,0
40660,14mf_27_exponential,178.94065960866976,14,m,0,27,0
40661,14mt_27_exponential,523.1481153720097,14,m,1,27,0
40662,14tfNone_27_exponential,3.4856423320658105e-12,14,t,0,27,0
40663,14ff_27_exponential,7.0403355666931136e-12,14,f,0,27,0
40664,14ft_27_exponential,476.6843819551885,14,f,1,27,0
40665,14tt_27_exponential,499.0500066034556,14,t,1,27,0
40666,14mf_27_exponential,209.09634279308932,14,m,0,27,0
40667,14mt_27_exponential,532.2651339694418,14,m,1,27,0
40668,14tfNone_27_exponential,1.0057330568667617e-11,14,t,0,27,0
40669,14ff_27_exponential,8.172356682605648e-12,14,f,0,27,0
40670,14ft_27_exponential,471.6363947882827,14,f,1,27,0
40671,14tt_27_exponential,469.65400976558146,14,t,1,27,0
40672,14mf_27_exponential,225.05148116505387,14,m,0,27,0
40673,14mt_27_exponential,560.1167784985153,14,m,1,27,0
40674,14tfNone_27_exponential,9.731362921286414e-12,14,t,0,27,0
40675,14ff_27_exponential,1.138638967289693e-11,14,f,0,27,0
40676,14ft_27_exponential,462.22072649330653,14,f,1,27,0
40677,14tt_27_exponential,468.6555238125333,14,t,1,27,0
40678,14mf_27_exponential,279.82859390001914,14,m,0,27,0
40679,14mt_27_exponential,528.0618392976783,14,m,1,27,0
40680,15tfNone_27_uniform,17.144369277091347,15,t,0,27,1
40681,15ff_27_uniform,17.652497036943423,15,f,0,27,1
40682,15ft_27_uniform,33.52982088960363,15,f,1,27,1
40683,15tt_27_uniform,39.32316252682531,15,t,1,27,1
40684,15mf_27_uniform,16.16596558085027,15,m,0,27,1
40685,15mt_27_uniform,28.30202191442248,15,m,1,27,1
40686,15tfNone_27_uniform,18.97636937689317,15,t,0,27,1
40687,15ff_27_uniform,15.65714689600089,15,f,0,27,1
40688,15ft_27_uniform,34.457058622129864,15,f,1,27,1
40689,15tt_27_uniform,30.61038313310629,15,t,1,27,1
40690,15mf_27_uniform,20.83464438045464,15,m,0,27,1
40691,15mt_27_uniform,34.30840518978798,15,m,1,27,1
40692,15tfNone_27_uniform,25.01961356676287,15,t,0,27,1
40693,15ff_27_uniform,19.77361584959112,15,f,0,27,1
40694,15ft_27_uniform,35.01339426245028,15,f,1,27,1
40695,15tt_27_uniform,32.14384337111341,15,t,1,27,1
40696,15mf_27_uniform,13.518845902358809,15,m,0,27,1
40697,15mt_27_uniform,34.06307874126085,15,m,1,27,1
40698,15tfNone_27_uniform,14.916752282534958,15,t,0,27,1
40699,15ff_27_uniform,20.544447864860935,15,f,0,27,1
40700,15ft_27_uniform,34.019079613913526,15,f,1,27,1
40701,15tt_27_uniform,31.72044556223425,15,t,1,27,1
40702,15mf_27_uniform,19.03629509217322,15,m,0,27,1
40703,15mt_27_uniform,37.05035612364478,15,m,1,27,1
40704,15tfNone_27_uniform,19.975591774839657,15,t,0,27,1
40705,15ff_27_uniform,20.115761553783358,15,f,0,27,1
40706,15ft_27_uniform,28.365706995126022,15,f,1,27,1
40707,15tt_27_uniform,32.20338146496082,15,t,1,27,1
40708,15mf_27_uniform,15.463093375420032,15,m,0,27,1
40709,15mt_27_uniform,30.428641478420015,15,m,1,27,1
40710,15tfNone_27_uniform,17.525561562494037,15,t,0,27,1
40711,15ff_27_uniform,23.226963119348817,15,f,0,27,1
40712,15ft_27_uniform,31.95274288348005,15,f,1,27,1
40713,15tt_27_uniform,35.31735487767382,15,t,1,27,1
40714,15mf_27_uniform,19.3378007615117,15,m,0,27,1
40715,15mt_27_uniform,28.899980776618122,15,m,1,27,1
40716,15tfNone_27_uniform,16.256168346155597,15,t,0,27,1
40717,15ff_27_uniform,21.206321243364993,15,f,0,27,1
40718,15ft_27_uniform,31.825915366080128,15,f,1,27,1
40719,15tt_27_uniform,26.44810432190223,15,t,1,27,1
40720,15mf_27_uniform,16.36154503956761,15,m,0,27,1
40721,15mt_27_uniform,28.189202030407273,15,m,1,27,1
40722,15tfNone_27_uniform,16.06962909184117,15,t,0,27,1
40723,15ff_27_uniform,19.618194895676094,15,f,0,27,1
40724,15ft_27_uniform,32.8569965490187,15,f,1,27,1
40725,15tt_27_uniform,29.232706188636026,15,t,1,27,1
40726,15mf_27_uniform,16.85288170874582,15,m,0,27,1
40727,15mt_27_uniform,30.965787572739153,15,m,1,27,1
40728,15tfNone_27_uniform,17.437723208871336,15,t,0,27,1
40729,15ff_27_uniform,23.354652967557477,15,f,0,27,1
40730,15ft_27_uniform,38.17561758213979,15,f,1,27,1
40731,15tt_27_uniform,31.282369901698047,15,t,1,27,1
40732,15mf_27_uniform,20.008205635989142,15,m,0,27,1
40733,15mt_27_uniform,35.68890272588649,15,m,1,27,1
40734,15tfNone_27_uniform,18.475386976790112,15,t,0,27,1
40735,15ff_27_uniform,15.904022192318463,15,f,0,27,1
40736,15ft_27_uniform,26.717784339274946,15,f,1,27,1
40737,15tt_27_uniform,18.696404883173532,15,t,1,27,1
40738,15mf_27_uniform,20.52206365610658,15,m,0,27,1
40739,15mt_27_uniform,30.878543431393517,15,m,1,27,1
40740,15tfNone_27_exponential,1.0223418904625364e-11,15,t,0,27,0
40741,15ff_27_exponential,8.083026490590186e-12,15,f,0,27,0
40742,15ft_27_exponential,499.65879266846605,15,f,1,27,0
40743,15tt_27_exponential,503.96520026379113,15,t,1,27,0
40744,15mf_27_exponential,216.54390308474976,15,m,0,27,0
40745,15mt_27_exponential,561.7850737922861,15,m,1,27,0
40746,15tfNone_27_exponential,8.419717226724228e-12,15,t,0,27,0
40747,15ff_27_exponential,1.3611500415895514e-11,15,f,0,27,0
40748,15ft_27_exponential,498.5989461389877,15,f,1,27,0
40749,15tt_27_exponential,493.1470368967049,15,t,1,27,0
40750,15mf_27_exponential,216.08527977954498,15,m,0,27,0
40751,15mt_27_exponential,560.680803098309,15,m,1,27,0
40752,15tfNone_27_exponential,1.1266536724715037e-11,15,t,0,27,0
40753,15ff_27_exponential,5.1730903484954816e-12,15,f,0,27,0
40754,15ft_27_exponential,498.63212892873247,15,f,1,27,0
40755,15tt_27_exponential,483.0341602826864,15,t,1,27,0
40756,15mf_27_exponential,178.46817715604837,15,m,0,27,0
40757,15mt_27_exponential,544.2894737637317,15,m,1,27,0
40758,15tfNone_27_exponential,5.255239991634534e-12,15,t,0,27,0
40759,15ff_27_exponential,3.847010206592326e-12,15,f,0,27,0
40760,15ft_27_exponential,492.6865129065337,15,f,1,27,0
40761,15tt_27_exponential,503.17880429416846,15,t,1,27,0
40762,15mf_27_exponential,287.2079750002138,15,m,0,27,0
40763,15mt_27_exponential,523.6033745375998,15,m,1,27,0
40764,15tfNone_27_exponential,5.903220396576613e-12,15,t,0,27,0
40765,15ff_27_exponential,1.0678533242198308e-11,15,f,0,27,0
40766,15ft_27_exponential,456.6255455938584,15,f,1,27,0
40767,15tt_27_exponential,484.0516501366357,15,t,1,27,0
40768,15mf_27_exponential,233.13577513447567,15,m,0,27,0
40769,15mt_27_exponential,549.5834561817192,15,m,1,27,0
40770,15tfNone_27_exponential,6.00496152415525e-12,15,t,0,27,0
40771,15ff_27_exponential,1.0055423255522928e-11,15,f,0,27,0
40772,15ft_27_exponential,498.5327562867952,15,f,1,27,0
40773,15tt_27_exponential,492.6975633072371,15,t,1,27,0
40774,15mf_27_exponential,229.68385327203438,15,m,0,27,0
40775,15mt_27_exponential,546.8481690560899,15,m,1,27,0
40776,15tfNone_27_exponential,3.761974852729169e-12,15,t,0,27,0
40777,15ff_27_exponential,7.1749466558247905e-12,15,f,0,27,0
40778,15ft_27_exponential,486.05349499823575,15,f,1,27,0
40779,15tt_27_exponential,491.8909093149279,15,t,1,27,0
40780,15mf_27_exponential,236.46563754112418,15,m,0,27,0
40781,15mt_27_exponential,553.0921080615758,15,m,1,27,0
40782,15tfNone_27_exponential,1.2111801569102003e-11,15,t,0,27,0
40783,15ff_27_exponential,1.1260550519011646e-11,15,f,0,27,0
40784,15ft_27_exponential,506.3068898076212,15,f,1,27,0
40785,15tt_27_exponential,485.547114088839,15,t,1,27,0
40786,15mf_27_exponential,203.30122964943362,15,m,0,27,0
40787,15mt_27_exponential,535.3428994579062,15,m,1,27,0
40788,15tfNone_27_exponential,1.393349917814673e-11,15,t,0,27,0
40789,15ff_27_exponential,1.1018787573658308e-11,15,f,0,27,0
40790,15ft_27_exponential,498.27368650839543,15,f,1,27,0
40791,15tt_27_exponential,508.5360450262195,15,t,1,27,0
40792,15mf_27_exponential,211.67932363354254,15,m,0,27,0
40793,15mt_27_exponential,528.3590064240627,15,m,1,27,0
40794,15tfNone_27_exponential,6.534096564781055e-12,15,t,0,27,0
40795,15ff_27_exponential,7.58001093349742e-12,15,f,0,27,0
40796,15ft_27_exponential,471.53036899958937,15,f,1,27,0
40797,15tt_27_exponential,468.26488230487666,15,t,1,27,0
40798,15mf_27_exponential,242.6426115951233,15,m,0,27,0
40799,15mt_27_exponential,539.9401008445288,15,m,1,27,0
40800,16tfNone_27_uniform,12.539677682570096,16,t,0,27,1
40801,16ff_27_uniform,13.909345233144334,16,f,0,27,1
40802,16ft_27_uniform,26.747371366173535,16,f,1,27,1
40803,16tt_27_uniform,30.97428368824693,16,t,1,27,1
40804,16mf_27_uniform,16.92585987161911,16,m,0,27,1
40805,16mt_27_uniform,34.25684238221614,16,m,1,27,1
40806,16tfNone_27_uniform,20.292673712139663,16,t,0,27,1
40807,16ff_27_uniform,18.96970922373871,16,f,0,27,1
40808,16ft_27_uniform,20.09314248692822,16,f,1,27,1
40809,16tt_27_uniform,28.455008346510812,16,t,1,27,1
40810,16mf_27_uniform,17.40501741105804,16,m,0,27,1
40811,16mt_27_uniform,31.151595063495545,16,m,1,27,1
40812,16tfNone_27_uniform,19.42549548909994,16,t,0,27,1
40813,16ff_27_uniform,15.172587783656498,16,f,0,27,1
40814,16ft_27_uniform,25.013277724040886,16,f,1,27,1
40815,16tt_27_uniform,38.42982646981378,16,t,1,27,1
40816,16mf_27_uniform,13.677426219736557,16,m,0,27,1
40817,16mt_27_uniform,27.19518569526599,16,m,1,27,1
40818,16tfNone_27_uniform,14.955315172275354,16,t,0,27,1
40819,16ff_27_uniform,19.17001882692682,16,f,0,27,1
40820,16ft_27_uniform,38.401253234757846,16,f,1,27,1
40821,16tt_27_uniform,39.3582305560095,16,t,1,27,1
40822,16mf_27_uniform,15.214809888403233,16,m,0,27,1
40823,16mt_27_uniform,35.493507328805926,16,m,1,27,1
40824,16tfNone_27_uniform,13.59715107842173,16,t,0,27,1
40825,16ff_27_uniform,14.566085359695704,16,f,0,27,1
40826,16ft_27_uniform,33.16259658862677,16,f,1,27,1
40827,16tt_27_uniform,27.89461193492392,16,t,1,27,1
40828,16mf_27_uniform,14.129455587389135,16,m,0,27,1
40829,16mt_27_uniform,42.31790032007732,16,m,1,27,1
40830,16tfNone_27_uniform,17.673258774771885,16,t,0,27,1
40831,16ff_27_uniform,15.822657411697554,16,f,0,27,1
40832,16ft_27_uniform,32.165344316515565,16,f,1,27,1
40833,16tt_27_uniform,21.87946383026787,16,t,1,27,1
40834,16mf_27_uniform,16.872990994252078,16,m,0,27,1
40835,16mt_27_uniform,34.01378397061991,16,m,1,27,1
40836,16tfNone_27_uniform,19.65427356755925,16,t,0,27,1
40837,16ff_27_uniform,18.485041851812525,16,f,0,27,1
40838,16ft_27_uniform,30.65011725099922,16,f,1,27,1
40839,16tt_27_uniform,37.93765444779105,16,t,1,27,1
40840,16mf_27_uniform,16.80095841950486,16,m,0,27,1
40841,16mt_27_uniform,35.730108102271394,16,m,1,27,1
40842,16tfNone_27_uniform,18.874101703869975,16,t,0,27,1
40843,16ff_27_uniform,15.684450083237088,16,f,0,27,1
40844,16ft_27_uniform,22.342329500300544,16,f,1,27,1
40845,16tt_27_uniform,34.58696015118993,16,t,1,27,1
40846,16mf_27_uniform,13.033841432995462,16,m,0,27,1
40847,16mt_27_uniform,38.64390718470377,16,m,1,27,1
40848,16tfNone_27_uniform,18.05997559729381,16,t,0,27,1
40849,16ff_27_uniform,16.99423426597475,16,f,0,27,1
40850,16ft_27_uniform,42.71361755927494,16,f,1,27,1
40851,16tt_27_uniform,26.43092412307977,16,t,1,27,1
40852,16mf_27_uniform,15.551175012958897,16,m,0,27,1
40853,16mt_27_uniform,24.96919977692517,16,m,1,27,1
40854,16tfNone_27_uniform,23.105600518489613,16,t,0,27,1
40855,16ff_27_uniform,19.13665110797178,16,f,0,27,1
40856,16ft_27_uniform,33.55231456248585,16,f,1,27,1
40857,16tt_27_uniform,35.62225866645741,16,t,1,27,1
40858,16mf_27_uniform,17.815015440587057,16,m,0,27,1
40859,16mt_27_uniform,29.28590211176702,16,m,1,27,1
40860,16tfNone_27_exponential,7.913808433888392e-12,16,t,0,27,0
40861,16ff_27_exponential,1.1676355418033384e-11,16,f,0,27,0
40862,16ft_27_exponential,513.5395886306226,16,f,1,27,0
40863,16tt_27_exponential,498.5706235496298,16,t,1,27,0
40864,16mf_27_exponential,197.27217732201893,16,m,0,27,0
40865,16mt_27_exponential,531.3318927439941,16,m,1,27,0
40866,16tfNone_27_exponential,4.090600455246927e-12,16,t,0,27,0
40867,16ff_27_exponential,1.1041673502154997e-11,16,f,0,27,0
40868,16ft_27_exponential,498.55056580718735,16,f,1,27,0
40869,16tt_27_exponential,487.291151845246,16,t,1,27,0
40870,16mf_27_exponential,234.44415829683086,16,m,0,27,0
40871,16mt_27_exponential,535.8597568509389,16,m,1,27,0
40872,16tfNone_27_exponential,8.938820581771076e-12,16,t,0,27,0
40873,16ff_27_exponential,4.297052550942177e-12,16,f,0,27,0
40874,16ft_27_exponential,489.4332529476406,16,f,1,27,0
40875,16tt_27_exponential,498.6591111078881,16,t,1,27,0
40876,16mf_27_exponential,235.1617631867685,16,m,0,27,0
40877,16mt_27_exponential,540.5210106582025,16,m,1,27,0
40878,16tfNone_27_exponential,4.726217830168704e-12,16,t,0,27,0
40879,16ff_27_exponential,5.7999928336582055e-12,16,f,0,27,0
40880,16ft_27_exponential,499.2193906490412,16,f,1,27,0
40881,16tt_27_exponential,472.2774608214963,16,t,1,27,0
40882,16mf_27_exponential,203.02781108690397,16,m,0,27,0
40883,16mt_27_exponential,572.5398827639639,16,m,1,27,0
40884,16tfNone_27_exponential,7.830575186331822e-12,16,t,0,27,0
