,case,rmse,privacy,real,uniform,nclasses,uniform_original
474,3ft_4_exponential,485.60798089725745,3,0,1,4,0
475,3tt_4_exponential,308.73973217294605,3,1,1,4,0
476,3tfNone_4_exponential,38.12467006294001,3,1,0,4,0
477,3ff_4_exponential,269.73718069963746,3,0,0,4,0
478,3ft_4_exponential,480.3295165242756,3,0,1,4,0
479,3tt_4_exponential,333.52028090923955,3,1,1,4,0
480,1tfNone_5_uniform,0.0,1,1,0,5,1
481,1ff_5_uniform,25.96150997149434,1,0,0,5,1
482,1ft_5_uniform,30.528675044947494,1,0,1,5,1
483,1tt_5_uniform,0.0,1,1,1,5,1
484,1tfNone_5_uniform,0.0,1,1,0,5,1
485,1ff_5_uniform,22.759613353482084,1,0,0,5,1
486,1ft_5_uniform,41.49698784249286,1,0,1,5,1
487,1tt_5_uniform,0.0,1,1,1,5,1
488,1tfNone_5_uniform,0.0,1,1,0,5,1
489,1ff_5_uniform,14.7648230602334,1,0,0,5,1
490,1ft_5_uniform,49.01020301937138,1,0,1,5,1
491,1tt_5_uniform,0.0,1,1,1,5,1
492,1tfNone_5_uniform,0.0,1,1,0,5,1
493,1ff_5_uniform,19.6468827043885,1,0,0,5,1
494,1ft_5_uniform,49.91993589739474,1,0,1,5,1
495,1tt_5_uniform,0.0,1,1,1,5,1
496,1tfNone_5_uniform,0.0,1,1,0,5,1
497,1ff_5_uniform,10.488088481701515,1,0,0,5,1
498,1ft_5_uniform,50.0999001995014,1,0,1,5,1
499,1tt_5_uniform,0.0,1,1,1,5,1
500,1tfNone_5_uniform,0.0,1,1,0,5,1
501,1ff_5_uniform,31.496031496047245,1,0,0,5,1
502,1ft_5_uniform,44.45222154178574,1,0,1,5,1
503,1tt_5_uniform,0.0,1,1,1,5,1
504,1tfNone_5_uniform,0.0,1,1,0,5,1
505,1ff_5_uniform,21.071307505705477,1,0,0,5,1
506,1ft_5_uniform,18.547236990991408,1,0,1,5,1
507,1tt_5_uniform,0.0,1,1,1,5,1
508,1tfNone_5_uniform,0.0,1,1,0,5,1
509,1ff_5_uniform,18.05547008526779,1,0,0,5,1
510,1ft_5_uniform,59.1100668245266,1,0,1,5,1
511,1tt_5_uniform,0.0,1,1,1,5,1
512,1tfNone_5_uniform,0.0,1,1,0,5,1
513,1ff_5_uniform,45.27692569068709,1,0,0,5,1
514,1ft_5_uniform,42.21374183841087,1,0,1,5,1
515,1tt_5_uniform,0.0,1,1,1,5,1
516,1tfNone_5_uniform,0.0,1,1,0,5,1
517,1ff_5_uniform,25.298221281347036,1,0,0,5,1
518,1ft_5_uniform,16.24807680927192,1,0,1,5,1
519,1tt_5_uniform,0.0,1,1,1,5,1
520,1tfNone_5_exponential,0.0,1,1,0,5,0
521,1ff_5_exponential,171.27755252805312,1,0,0,5,0
522,1ft_5_exponential,524.3128836868307,1,0,1,5,0
523,1tt_5_exponential,0.0,1,1,1,5,0
524,1tfNone_5_exponential,0.0,1,1,0,5,0
525,1ff_5_exponential,243.46252278328177,1,0,0,5,0
526,1ft_5_exponential,472.17581471312144,1,0,1,5,0
527,1tt_5_exponential,0.0,1,1,1,5,0
528,1tfNone_5_exponential,0.0,1,1,0,5,0
529,1ff_5_exponential,164.69972677572966,1,0,0,5,0
530,1ft_5_exponential,482.96169620374656,1,0,1,5,0
531,1tt_5_exponential,0.0,1,1,1,5,0
532,1tfNone_5_exponential,0.0,1,1,0,5,0
533,1ff_5_exponential,274.5541840875859,1,0,0,5,0
534,1ft_5_exponential,483.76233834394344,1,0,1,5,0
535,1tt_5_exponential,0.0,1,1,1,5,0
536,1tfNone_5_exponential,0.0,1,1,0,5,0
537,1ff_5_exponential,244.45040396775784,1,0,0,5,0
538,1ft_5_exponential,501.1127617612627,1,0,1,5,0
539,1tt_5_exponential,0.0,1,1,1,5,0
540,1tfNone_5_exponential,0.0,1,1,0,5,0
541,1ff_5_exponential,233.2080616102282,1,0,0,5,0
542,1ft_5_exponential,461.32201334859366,1,0,1,5,0
543,1tt_5_exponential,0.0,1,1,1,5,0
544,1tfNone_5_exponential,0.0,1,1,0,5,0
545,1ff_5_exponential,264.2763704911962,1,0,0,5,0
546,1ft_5_exponential,500.7015078866849,1,0,1,5,0
547,1tt_5_exponential,0.0,1,1,1,5,0
548,1tfNone_5_exponential,0.0,1,1,0,5,0
549,1ff_5_exponential,220.9208002882481,1,0,0,5,0
550,1ft_5_exponential,481.7073800555686,1,0,1,5,0
551,1tt_5_exponential,0.0,1,1,1,5,0
552,1tfNone_5_exponential,0.0,1,1,0,5,0
553,1ff_5_exponential,243.90571949013415,1,0,0,5,0
554,1ft_5_exponential,492.45304344678385,1,0,1,5,0
555,1tt_5_exponential,0.0,1,1,1,5,0
556,1tfNone_5_exponential,0.0,1,1,0,5,0
557,1ff_5_exponential,238.91421054428722,1,0,0,5,0
558,1ft_5_exponential,510.15095805065386,1,0,1,5,0
559,1tt_5_exponential,0.0,1,1,1,5,0
560,2tfNone_5_uniform,31.11737395732553,2,1,0,5,1
561,2ff_5_uniform,13.51306945741087,2,0,0,5,1
562,2ft_5_uniform,24.50510150968569,2,0,1,5,1
563,2tt_5_uniform,28.19574435974337,2,1,1,5,1
564,2tfNone_5_uniform,22.805314249095407,2,1,0,5,1
565,2ff_5_uniform,7.868189946554803,2,0,0,5,1
566,2ft_5_uniform,47.14339826529267,2,0,1,5,1
567,2tt_5_uniform,8.916277250063503,2,1,1,5,1
568,2tfNone_5_uniform,18.20797034268283,2,1,0,5,1
569,2ff_5_uniform,20.661076444220193,2,0,0,5,1
570,2ft_5_uniform,29.924906014890006,2,0,1,5,1
571,2tt_5_uniform,15.652475842498529,2,1,1,5,1
572,2tfNone_5_uniform,23.38614033995425,2,1,0,5,1
573,2ff_5_uniform,3.5043432309775824,2,0,0,5,1
574,2ft_5_uniform,13.360389215887388,2,0,1,5,1
575,2tt_5_uniform,25.436194683953808,2,1,1,5,1
576,2tfNone_5_uniform,34.02156598394581,2,1,0,5,1
577,2ff_5_uniform,4.412274469193568,2,0,0,5,1
578,2ft_5_uniform,22.726636354727024,2,0,1,5,1
579,2tt_5_uniform,20.77257807784099,2,1,1,5,1
580,2tfNone_5_uniform,28.73376251032876,2,1,0,5,1
581,2ff_5_uniform,8.030895340029751,2,0,0,5,1
582,2ft_5_uniform,38.658763560155414,2,0,1,5,1
583,2tt_5_uniform,8.093207028119323,2,1,1,5,1
584,2tfNone_5_uniform,14.34321184393451,2,1,0,5,1
585,2ff_5_uniform,12.852647109614704,2,0,0,5,1
586,2ft_5_uniform,15.346009253222807,2,0,1,5,1
587,2tt_5_uniform,10.723805294763608,2,1,1,5,1
588,2tfNone_5_uniform,26.02182987416522,2,1,0,5,1
589,2ff_5_uniform,16.361933693641465,2,0,0,5,1
590,2ft_5_uniform,28.45171348091359,2,0,1,5,1
591,2tt_5_uniform,21.20141504711419,2,1,1,5,1
592,2tfNone_5_uniform,7.178648758645265,2,1,0,5,1
593,2ff_5_uniform,10.717492476332849,2,0,0,5,1
594,2ft_5_uniform,49.924943665466465,2,0,1,5,1
595,2tt_5_uniform,29.715315916207253,2,1,1,5,1
596,2tfNone_5_uniform,11.631441269249262,2,1,0,5,1
597,2ff_5_uniform,12.649331594071764,2,0,0,5,1
598,2ft_5_uniform,35.51760127035608,2,0,1,5,1
599,2tt_5_uniform,19.8997487421324,2,1,1,5,1
600,2tfNone_5_exponential,18.28802701222832,2,1,0,5,0
601,2ff_5_exponential,224.25231280728826,2,0,0,5,0
602,2ft_5_exponential,503.4168253048362,2,0,1,5,0
603,2tt_5_exponential,258.3805333224622,2,1,1,5,0
604,2tfNone_5_exponential,18.878729565305598,2,1,0,5,0
605,2ff_5_exponential,238.71469309734508,2,0,0,5,0
606,2ft_5_exponential,505.60310521198346,2,0,1,5,0
607,2tt_5_exponential,237.78772045671323,2,1,1,5,0
608,2tfNone_5_exponential,19.767098775488666,2,1,0,5,0
609,2ff_5_exponential,264.3864411963242,2,0,0,5,0
610,2ft_5_exponential,504.495787891237,2,0,1,5,0
611,2tt_5_exponential,260.955934977536,2,1,1,5,0
612,2tfNone_5_exponential,10.554500177649487,2,1,0,5,0
613,2ff_5_exponential,204.84289107685973,2,0,0,5,0
614,2ft_5_exponential,513.880336265166,2,0,1,5,0
615,2tt_5_exponential,233.32380932943812,2,1,1,5,0
616,2tfNone_5_exponential,16.050943710572593,2,1,0,5,0
617,2ff_5_exponential,255.61578063251517,2,0,0,5,0
618,2ft_5_exponential,465.0930014523977,2,0,1,5,0
619,2tt_5_exponential,229.56916169207048,2,1,1,5,0
620,2tfNone_5_exponential,5.784782969135794,2,1,0,5,0
621,2ff_5_exponential,264.0106159144248,2,0,0,5,0
622,2ft_5_exponential,493.5119046183182,2,0,1,5,0
623,2tt_5_exponential,256.0566343604477,2,1,1,5,0
624,2tfNone_5_exponential,9.643959145497186,2,1,0,5,0
625,2ff_5_exponential,230.07535399877148,2,0,0,5,0
626,2ft_5_exponential,476.4766521037521,2,0,1,5,0
627,2tt_5_exponential,236.26679834458332,2,1,1,5,0
628,2tfNone_5_exponential,18.110099668416428,2,1,0,5,0
629,2ff_5_exponential,178.76543166669532,2,0,0,5,0
630,2ft_5_exponential,473.29272126243393,2,0,1,5,0
631,2tt_5_exponential,247.97479710648017,2,1,1,5,0
632,2tfNone_5_exponential,6.547520446703135,2,1,0,5,0
633,2ff_5_exponential,202.93328120438116,2,0,0,5,0
634,2ft_5_exponential,503.5687639240544,2,0,1,5,0
635,2tt_5_exponential,230.92422999763363,2,1,1,5,0
636,2tfNone_5_exponential,29.975947924961375,2,1,0,5,0
637,2ff_5_exponential,213.39039943494154,2,0,0,5,0
638,2ft_5_exponential,511.72893215060645,2,0,1,5,0
639,2tt_5_exponential,234.20503837449783,2,1,1,5,0
640,3tfNone_5_uniform,18.145451377103797,3,1,0,5,1
641,3ff_5_uniform,12.01436004478541,3,0,0,5,1
642,3ft_5_uniform,21.44242938143397,3,0,1,5,1
643,3tt_5_uniform,23.122860261366192,3,1,1,5,1
644,3tfNone_5_uniform,16.304187116246545,3,1,0,5,1
645,3ff_5_uniform,8.815253044491403,3,0,0,5,1
646,3ft_5_uniform,19.258475767539068,3,0,1,5,1
647,3tt_5_uniform,18.49924923401568,3,1,1,5,1
648,3tfNone_5_uniform,14.870479749782193,3,1,0,5,1
649,3ff_5_uniform,6.735535017634752,3,0,0,5,1
650,3ft_5_uniform,28.491714195144247,3,0,1,5,1
651,3tt_5_uniform,10.466878978738347,3,1,1,5,1
652,3tfNone_5_uniform,23.427656034876872,3,1,0,5,1
653,3ff_5_uniform,14.222881395889516,3,0,0,5,1
654,3ft_5_uniform,39.00142447541041,3,0,1,5,1
655,3tt_5_uniform,19.832633040857797,3,1,1,5,1
656,3tfNone_5_uniform,21.37753292239552,3,1,0,5,1
657,3ff_5_uniform,15.645427288331867,3,0,0,5,1
658,3ft_5_uniform,30.554141381416223,3,0,1,5,1
659,3tt_5_uniform,31.5489038372704,3,1,1,5,1
660,3tfNone_5_uniform,10.057570640976746,3,1,0,5,1
661,3ff_5_uniform,12.255071193554715,3,0,0,5,1
662,3ft_5_uniform,55.57177541002513,3,0,1,5,1
663,3tt_5_uniform,40.51337227796929,3,1,1,5,1
664,3tfNone_5_uniform,7.289921497401429,3,1,0,5,1
665,3ff_5_uniform,8.822086323177952,3,0,0,5,1
666,3ft_5_uniform,55.45168066784762,3,0,1,5,1
667,3tt_5_uniform,29.98888683051311,3,1,1,5,1
668,3tfNone_5_uniform,12.610920739081957,3,1,0,5,1
669,3ff_5_uniform,7.659123258689971,3,0,0,5,1
670,3ft_5_uniform,26.47010892812259,3,0,1,5,1
671,3tt_5_uniform,13.832329280830882,3,1,1,5,1
672,3tfNone_5_uniform,10.093200138091397,3,1,0,5,1
673,3ff_5_uniform,9.922384633778433,3,0,0,5,1
674,3ft_5_uniform,64.08848050417015,3,0,1,5,1
675,3tt_5_uniform,27.828841952989315,3,1,1,5,1
676,3tfNone_5_uniform,14.503150444450549,3,1,0,5,1
677,3ff_5_uniform,3.50260517770347,3,0,0,5,1
678,3ft_5_uniform,48.66438350808784,3,0,1,5,1
679,3tt_5_uniform,24.198255217175657,3,1,1,5,1
680,3tfNone_5_exponential,46.24637495900587,3,1,0,5,0
681,3ff_5_exponential,197.10123588836822,3,0,0,5,0
682,3ft_5_exponential,496.95897438543636,3,0,1,5,0
683,3tt_5_exponential,329.35526242780406,3,1,1,5,0
684,3tfNone_5_exponential,48.372536996981665,3,1,0,5,0
685,3ff_5_exponential,261.4659009346515,3,0,0,5,0
686,3ft_5_exponential,479.97870323125596,3,0,1,5,0
687,3tt_5_exponential,327.5922261999901,3,1,1,5,0
688,3tfNone_5_exponential,54.797585330484914,3,1,0,5,0
689,3ff_5_exponential,243.85555868392237,3,0,0,5,0
690,3ft_5_exponential,490.9249772962624,3,0,1,5,0
691,3tt_5_exponential,340.16597256175936,3,1,1,5,0
692,3tfNone_5_exponential,49.37731921104072,3,1,0,5,0
693,3ff_5_exponential,264.742169743546,3,0,0,5,0
694,3ft_5_exponential,490.9700149251053,3,0,1,5,0
695,3tt_5_exponential,331.03138488333184,3,1,1,5,0
696,3tfNone_5_exponential,52.719309124776665,3,1,0,5,0
697,3ff_5_exponential,227.870828709027,3,0,0,5,0
698,3ft_5_exponential,482.60865213039193,3,0,1,5,0
699,3tt_5_exponential,325.0206831025423,3,1,1,5,0
700,3tfNone_5_exponential,49.1463962093074,3,1,0,5,0
701,3ff_5_exponential,248.17136722035283,3,0,0,5,0
702,3ft_5_exponential,502.77518722475895,3,0,1,5,0
703,3tt_5_exponential,322.96439432234445,3,1,1,5,0
704,3tfNone_5_exponential,44.16192446720145,3,1,0,5,0
705,3ff_5_exponential,256.66879401771473,3,0,0,5,0
706,3ft_5_exponential,518.0827904667173,3,0,1,5,0
707,3tt_5_exponential,321.69101807652316,3,1,1,5,0
708,3tfNone_5_exponential,50.830705968549,3,1,0,5,0
709,3ff_5_exponential,215.4114396295227,3,0,0,5,0
710,3ft_5_exponential,522.9631387052507,3,0,1,5,0
711,3tt_5_exponential,327.98204557905467,3,1,1,5,0
712,3tfNone_5_exponential,53.995677803034205,3,1,0,5,0
713,3ff_5_exponential,170.59325796515714,3,0,0,5,0
714,3ft_5_exponential,464.148683074726,3,0,1,5,0
715,3tt_5_exponential,347.52841610435064,3,1,1,5,0
716,3tfNone_5_exponential,51.72947016951548,3,1,0,5,0
717,3ff_5_exponential,203.1930834562955,3,0,0,5,0
718,3ft_5_exponential,511.70021605537124,3,0,1,5,0
719,3tt_5_exponential,323.6060705377568,3,1,1,5,0
720,4tfNone_5_uniform,5.5727401926457745,4,1,0,5,1
721,4ff_5_uniform,10.868130359366285,4,0,0,5,1
722,4ft_5_uniform,35.61951712193752,4,0,1,5,1
723,4tt_5_uniform,28.876893877285347,4,1,1,5,1
724,4tfNone_5_uniform,10.551587596619193,4,1,0,5,1
725,4ff_5_uniform,10.224030459101998,4,0,0,5,1
726,4ft_5_uniform,39.330331806380684,4,0,1,5,1
727,4tt_5_uniform,34.20343549996111,4,1,1,5,1
728,4tfNone_5_uniform,8.379756760610375,4,1,0,5,1
729,4ff_5_uniform,8.427504598502075,4,0,0,5,1
730,4ft_5_uniform,29.94787137677735,4,0,1,5,1
731,4tt_5_uniform,15.483862567202022,4,1,1,5,1
732,4tfNone_5_uniform,13.55582464279053,4,1,0,5,1
733,4ff_5_uniform,12.271772233339517,4,0,0,5,1
734,4ft_5_uniform,23.45207879911715,4,0,1,5,1
735,4tt_5_uniform,28.97412638890084,4,1,1,5,1
736,4tfNone_5_uniform,9.872274841347835,4,1,0,5,1
737,4ff_5_uniform,8.601911874071899,4,0,0,5,1
738,4ft_5_uniform,14.895469109766232,4,0,1,5,1
739,4tt_5_uniform,34.74010650530594,4,1,1,5,1
740,4tfNone_5_uniform,9.687450681865116,4,1,0,5,1
741,4ff_5_uniform,13.138736466944717,4,0,0,5,1
742,4ft_5_uniform,40.039043445117414,4,0,1,5,1
743,4tt_5_uniform,27.301556732171885,4,1,1,5,1
744,4tfNone_5_uniform,11.691921332429239,4,1,0,5,1
745,4ff_5_uniform,12.95634203333127,4,0,0,5,1
746,4ft_5_uniform,23.78287198805056,4,0,1,5,1
747,4tt_5_uniform,33.44772040064913,4,1,1,5,1
748,4tfNone_5_uniform,9.386612324230429,4,1,0,5,1
749,4ff_5_uniform,9.303850371841435,4,0,0,5,1
750,4ft_5_uniform,28.993533761858004,4,0,1,5,1
751,4tt_5_uniform,31.91590512581462,4,1,1,5,1
752,4tfNone_5_uniform,11.300992265328441,4,1,0,5,1
753,4ff_5_uniform,6.6124234396585715,4,0,0,5,1
754,4ft_5_uniform,20.310096011589902,4,0,1,5,1
755,4tt_5_uniform,24.179019831250397,4,1,1,5,1
756,4tfNone_5_uniform,6.645231797932746,4,1,0,5,1
757,4ff_5_uniform,7.263684793915273,4,0,0,5,1
758,4ft_5_uniform,51.447789068141695,4,0,1,5,1
759,4tt_5_uniform,21.86606960566988,4,1,1,5,1
760,4tfNone_5_exponential,29.390920813558967,4,1,0,5,0
761,4ff_5_exponential,214.19849817129315,4,0,0,5,0
762,4ft_5_exponential,464.1962139009753,4,0,1,5,0
763,4tt_5_exponential,373.1015277374243,4,1,1,5,0
764,4tfNone_5_exponential,29.122965435772304,4,1,0,5,0
765,4ff_5_exponential,252.0072471080526,4,0,0,5,0
766,4ft_5_exponential,504.2537803527109,4,0,1,5,0
767,4tt_5_exponential,367.84966358554686,4,1,1,5,0
768,4tfNone_5_exponential,27.72349127601155,4,1,0,5,0
769,4ff_5_exponential,245.11886505569072,4,0,0,5,0
770,4ft_5_exponential,510.29097091757365,4,0,1,5,0
771,4tt_5_exponential,379.2184396887894,4,1,1,5,0
772,4tfNone_5_exponential,27.67539278875639,4,1,0,5,0
773,4ff_5_exponential,272.2286453760409,4,0,0,5,0
774,4ft_5_exponential,472.989164780759,4,0,1,5,0
775,4tt_5_exponential,371.943544103134,4,1,1,5,0
776,4tfNone_5_exponential,31.122515962982398,4,1,0,5,0
777,4ff_5_exponential,203.2441780034672,4,0,0,5,0
778,4ft_5_exponential,466.1377210653521,4,0,1,5,0
779,4tt_5_exponential,397.23843595503195,4,1,1,5,0
780,4tfNone_5_exponential,32.76432850372918,4,1,0,5,0
781,4ff_5_exponential,266.9862145802261,4,0,0,5,0
782,4ft_5_exponential,498.01480901676007,4,0,1,5,0
783,4tt_5_exponential,385.4943255094684,4,1,1,5,0
784,4tfNone_5_exponential,31.13395904832806,4,1,0,5,0
785,4ff_5_exponential,210.76114435658954,4,0,0,5,0
786,4ft_5_exponential,512.2560394958755,4,0,1,5,0
787,4tt_5_exponential,377.34947330028166,4,1,1,5,0
788,4tfNone_5_exponential,32.05206653662807,4,1,0,5,0
789,4ff_5_exponential,270.9838689735368,4,0,0,5,0
790,4ft_5_exponential,495.7538451691525,4,0,1,5,0
791,4tt_5_exponential,366.45480621762897,4,1,1,5,0
792,4tfNone_5_exponential,34.33229691218564,4,1,0,5,0
793,4ff_5_exponential,258.30777702284587,4,0,0,5,0
794,4ft_5_exponential,498.29082873358203,4,0,1,5,0
795,4tt_5_exponential,361.0915742578328,4,1,1,5,0
796,4tfNone_5_exponential,31.04713544700572,4,1,0,5,0
797,4ff_5_exponential,242.35188336442374,4,0,0,5,0
798,4ft_5_exponential,465.97009024185235,4,0,1,5,0
799,4tt_5_exponential,369.23586635103584,4,1,1,5,0
800,1tfNone_6_uniform,0.0,1,1,0,6,1
801,1ff_6_uniform,28.705400188814647,1,0,0,6,1
802,1ft_6_uniform,30.789608636681304,1,0,1,6,1
803,1tt_6_uniform,0.0,1,1,1,6,1
804,1tfNone_6_uniform,0.0,1,1,0,6,1
805,1ff_6_uniform,23.57965224510319,1,0,0,6,1
806,1ft_6_uniform,23.748684174075834,1,0,1,6,1
807,1tt_6_uniform,0.0,1,1,1,6,1
808,1tfNone_6_uniform,0.0,1,1,0,6,1
809,1ff_6_uniform,22.22611077089287,1,0,0,6,1
810,1ft_6_uniform,55.71355310873648,1,0,1,6,1
811,1tt_6_uniform,0.0,1,1,1,6,1
812,1tfNone_6_uniform,0.0,1,1,0,6,1
813,1ff_6_uniform,31.304951684997057,1,0,0,6,1
814,1ft_6_uniform,60.51446108162907,1,0,1,6,1
815,1tt_6_uniform,0.0,1,1,1,6,1
816,1tfNone_6_uniform,0.0,1,1,0,6,1
817,1ff_6_uniform,26.5329983228432,1,0,0,6,1
818,1ft_6_uniform,42.68489194082609,1,0,1,6,1
819,1tt_6_uniform,0.0,1,1,1,6,1
820,1tfNone_6_uniform,0.0,1,1,0,6,1
821,1ff_6_uniform,35.21363372331802,1,0,0,6,1
822,1ft_6_uniform,23.62202362203543,1,0,1,6,1
823,1tt_6_uniform,0.0,1,1,1,6,1
824,1tfNone_6_uniform,0.0,1,1,0,6,1
825,1ff_6_uniform,23.83275057562597,1,0,0,6,1
826,1ft_6_uniform,41.352146256270665,1,0,1,6,1
827,1tt_6_uniform,0.0,1,1,1,6,1
828,1tfNone_6_uniform,0.0,1,1,0,6,1
829,1ff_6_uniform,19.949937343260004,1,0,0,6,1
830,1ft_6_uniform,33.94112549695428,1,0,1,6,1
831,1tt_6_uniform,0.0,1,1,1,6,1
832,1tfNone_6_uniform,0.0,1,1,0,6,1
833,1ff_6_uniform,24.49489742783178,1,0,0,6,1
834,1ft_6_uniform,52.592775169218825,1,0,1,6,1
835,1tt_6_uniform,0.0,1,1,1,6,1
836,1tfNone_6_uniform,0.0,1,1,0,6,1
837,1ff_6_uniform,46.84015371452148,1,0,0,6,1
838,1ft_6_uniform,32.155870381627054,1,0,1,6,1
839,1tt_6_uniform,0.0,1,1,1,6,1
840,1tfNone_6_exponential,0.0,1,1,0,6,0
841,1ff_6_exponential,229.3556190722172,1,0,0,6,0
842,1ft_6_exponential,509.69598782019074,1,0,1,6,0
843,1tt_6_exponential,0.0,1,1,1,6,0
844,1tfNone_6_exponential,0.0,1,1,0,6,0
845,1ff_6_exponential,252.93082058143884,1,0,0,6,0
846,1ft_6_exponential,540.0,1,0,1,6,0
847,1tt_6_exponential,0.0,1,1,1,6,0
848,1tfNone_6_exponential,0.0,1,1,0,6,0
849,1ff_6_exponential,210.71307505705477,1,0,0,6,0
850,1ft_6_exponential,510.8228655806237,1,0,1,6,0
851,1tt_6_exponential,0.0,1,1,1,6,0
852,1tfNone_6_exponential,0.0,1,1,0,6,0
853,1ff_6_exponential,223.05156354529328,1,0,0,6,0
854,1ft_6_exponential,519.20130970559,1,0,1,6,0
855,1tt_6_exponential,0.0,1,1,1,6,0
856,1tfNone_6_exponential,0.0,1,1,0,6,0
857,1ff_6_exponential,227.806935803105,1,0,0,6,0
858,1ft_6_exponential,478.992693054915,1,0,1,6,0
859,1tt_6_exponential,0.0,1,1,1,6,0
860,1tfNone_6_exponential,0.0,1,1,0,6,0
861,1ff_6_exponential,231.71102692793883,1,0,0,6,0
862,1ft_6_exponential,521.8352230350113,1,0,1,6,0
863,1tt_6_exponential,0.0,1,1,1,6,0
864,1tfNone_6_exponential,0.0,1,1,0,6,0
865,1ff_6_exponential,232.89053222490605,1,0,0,6,0
866,1ft_6_exponential,475.81719178692987,1,0,1,6,0
867,1tt_6_exponential,0.0,1,1,1,6,0
868,1tfNone_6_exponential,0.0,1,1,0,6,0
869,1ff_6_exponential,203.36666393487405,1,0,0,6,0
870,1ft_6_exponential,519.7730273879167,1,0,1,6,0
871,1tt_6_exponential,0.0,1,1,1,6,0
872,1tfNone_6_exponential,0.0,1,1,0,6,0
873,1ff_6_exponential,217.80266297729236,1,0,0,6,0
874,1ft_6_exponential,521.1736754672093,1,0,1,6,0
875,1tt_6_exponential,0.0,1,1,1,6,0
876,1tfNone_6_exponential,0.0,1,1,0,6,0
877,1ff_6_exponential,265.4505603685929,1,0,0,6,0
878,1ft_6_exponential,480.78061524982473,1,0,1,6,0
879,1tt_6_exponential,0.0,1,1,1,6,0
880,2tfNone_6_uniform,17.891605014643144,2,1,0,6,1
881,2ff_6_uniform,10.530153603710232,2,0,0,6,1
882,2ft_6_uniform,48.72371086031933,2,0,1,6,1
883,2tt_6_uniform,18.708286933869708,2,1,1,6,1
884,2tfNone_6_uniform,16.603044841232496,2,1,0,6,1
885,2ff_6_uniform,23.506731939905738,2,0,0,6,1
886,2ft_6_uniform,46.866832621801954,2,0,1,6,1
887,2tt_6_uniform,23.130067012440755,2,1,1,6,1
888,2tfNone_6_uniform,22.130132218312802,2,1,0,6,1
889,2ff_6_uniform,14.140217937936788,2,0,0,6,1
890,2ft_6_uniform,47.29693436154187,2,0,1,6,1
891,2tt_6_uniform,20.97617696340303,2,1,1,6,1
892,2tfNone_6_uniform,17.32541185657644,2,1,0,6,1
893,2ff_6_uniform,18.30203234488334,2,0,0,6,1
894,2ft_6_uniform,31.835514759463212,2,0,1,6,1
895,2tt_6_uniform,6.123724356957945,2,1,1,6,1
896,2tfNone_6_uniform,21.43175965710686,2,1,0,6,1
897,2ff_6_uniform,19.838158070118048,2,0,0,6,1
898,2ft_6_uniform,20.149441679609886,2,0,1,6,1
899,2tt_6_uniform,18.2208671582886,2,1,1,6,1
900,2tfNone_6_uniform,19.240244593039645,2,1,0,6,1
901,2ff_6_uniform,14.275397922525835,2,0,0,6,1
902,2ft_6_uniform,34.72031105851444,2,0,1,6,1
903,2tt_6_uniform,22.271057451320086,2,1,1,6,1
904,2tfNone_6_uniform,23.762824116674373,2,1,0,6,1
905,2ff_6_uniform,15.079979113807793,2,0,0,6,1
906,2ft_6_uniform,46.534933114811714,2,0,1,6,1
907,2tt_6_uniform,22.079402165819616,2,1,1,6,1
908,2tfNone_6_uniform,34.292703830406985,2,1,0,6,1
909,2ff_6_uniform,21.775947238797396,2,0,0,6,1
910,2ft_6_uniform,37.914377220257755,2,0,1,6,1
911,2tt_6_uniform,14.370107863199914,2,1,1,6,1
912,2tfNone_6_uniform,27.788613063627807,2,1,0,6,1
913,2ff_6_uniform,15.048578353141355,2,0,0,6,1
914,2ft_6_uniform,26.551836094703507,2,0,1,6,1
915,2tt_6_uniform,14.849242404917497,2,1,1,6,1
916,2tfNone_6_uniform,19.967976762807346,2,1,0,6,1
917,2ff_6_uniform,11.742505877912272,2,0,0,6,1
918,2ft_6_uniform,35.70014005574768,2,0,1,6,1
919,2tt_6_uniform,25.787593916455254,2,1,1,6,1
920,2tfNone_6_exponential,14.462854904895176,2,1,0,6,0
921,2ff_6_exponential,178.3984677354949,2,0,0,6,0
922,2ft_6_exponential,525.2385172471646,2,0,1,6,0
923,2tt_6_exponential,244.21199806725303,2,1,1,6,0
924,2tfNone_6_exponential,21.357658907285447,2,1,0,6,0
925,2ff_6_exponential,202.50757677854932,2,0,0,6,0
926,2ft_6_exponential,524.9323765972147,2,0,1,6,0
927,2tt_6_exponential,253.79617806420964,2,1,1,6,0
928,2tfNone_6_exponential,24.596295696711994,2,1,0,6,0
929,2ff_6_exponential,230.72566110566484,2,0,0,6,0
930,2ft_6_exponential,526.1306871871284,2,0,1,6,0
931,2tt_6_exponential,243.0349769066173,2,1,1,6,0
932,2tfNone_6_exponential,14.076489548179795,2,1,0,6,0
933,2ff_6_exponential,151.61466025406776,2,0,0,6,0
934,2ft_6_exponential,501.3691254953779,2,0,1,6,0
935,2tt_6_exponential,260.3334400341224,2,1,1,6,0
936,2tfNone_6_exponential,16.686738506969427,2,1,0,6,0
937,2ff_6_exponential,220.26762112792343,2,0,0,6,0
938,2ft_6_exponential,533.8656197958434,2,0,1,6,0
939,2tt_6_exponential,268.0475704049563,2,1,1,6,0
940,2tfNone_6_exponential,28.579436523484436,2,1,0,6,0
941,2ff_6_exponential,214.68564178201805,2,0,0,6,0
942,2ft_6_exponential,490.3412077319221,2,0,1,6,0
